"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","2016-02-24","0.00",,"36","44","28"
"BE000006447","UCCLE, BE","2016-02-25","0.02",,"35","43",
"BE000006447","UCCLE, BE","2016-02-26",,,"35",,"32"
"BE000006447","UCCLE, BE","2016-02-27",,,"40","45",
"BE000006447","UCCLE, BE","2016-02-28","0.00",,"36","43","31"
"BE000006447","UCCLE, BE","2016-02-29","0.00",,"36","44","31"
"BE000006447","UCCLE, BE","2016-03-01","0.16",,"36",,"26"
"BE000006447","UCCLE, BE","2016-03-02","0.24",,"41","46",
"BE000006447","UCCLE, BE","2016-03-03","0.34",,"38","45",
"BE000006447","UCCLE, BE","2016-03-04","0.55",,"37","42",
"BE000006447","UCCLE, BE","2016-03-05","0.00",,"36","44","30"
"BE000006447","UCCLE, BE","2016-03-06","0.24",,"37","41",
"BE000006447","UCCLE, BE","2016-03-07","0.07",,"35","42",
"BE000006447","UCCLE, BE","2016-03-08","0.00",,"37","44","28"
"BE000006447","UCCLE, BE","2016-03-09","0.00",,"41","48","36"
"BE000006447","UCCLE, BE","2016-03-10","0.00",,"40","52",
"BE000006447","UCCLE, BE","2016-03-11","0.00",,"41","51",
"BE000006447","UCCLE, BE","2016-03-12","0.00",,"40","50",
"BE000006447","UCCLE, BE","2016-03-13","0.00",,"39","51","30"
"BE000006447","UCCLE, BE","2016-03-14","0.00",,"38","47","30"
"BE000006447","UCCLE, BE","2016-03-15","0.00",,"41","51","32"
"BE000006447","UCCLE, BE","2016-03-16","0.00",,"41","48",
"BE000006447","UCCLE, BE","2016-03-17","0.00",,"42","51","33"
"BE000006447","UCCLE, BE","2016-03-18","0.00",,"39","46","34"
"BE000006447","UCCLE, BE","2016-03-19","0.00",,"42","44","40"
"BE000006447","UCCLE, BE","2016-03-20","0.00",,"42","47","40"
"BE000006447","UCCLE, BE","2016-03-21","0.08",,"45","48","41"
"BE000006447","UCCLE, BE","2016-03-22",,,"39",,"35"
"BE000006447","UCCLE, BE","2016-03-23",,,"46",,
"BE000006447","UCCLE, BE","2016-03-24",,,"45",,
"BE000006447","UCCLE, BE","2016-03-25","0.33",,"45",,"42"
"BE000006447","UCCLE, BE","2016-03-26",,,"49",,
"BE000006447","UCCLE, BE","2016-03-27","0.37",,"47",,
"BE000006447","UCCLE, BE","2016-03-28","0.26",,"47",,
"BE000006447","UCCLE, BE","2016-03-29","0.31",,"46",,"41"
"BE000006447","UCCLE, BE","2016-03-30",,,"49",,"45"
"BE000006447","UCCLE, BE","2016-03-31","0.17",,"45",,
"BE000006447","UCCLE, BE","2016-04-01",,,"45",,
"BE000006447","UCCLE, BE","2016-04-02",,,"50",,
"BE000006447","UCCLE, BE","2016-04-03",,,"59",,"53"
"BE000006447","UCCLE, BE","2016-04-04","0.06",,"54",,
"BE000006447","UCCLE, BE","2016-04-05","0.07",,"51","57",
"BE000006447","UCCLE, BE","2016-04-06","0.02",,"47","53",
"BE000006447","UCCLE, BE","2016-04-07","0.01",,"45","52","39"
"BE000006447","UCCLE, BE","2016-04-08","0.01",,"45",,"42"
"BE000006447","UCCLE, BE","2016-04-09","0.00",,"49","59","37"
"BE000006447","UCCLE, BE","2016-04-10","0.04",,"50","60","38"
"BE000006447","UCCLE, BE","2016-04-11","0.00",,"56","66","47"
"BE000006447","UCCLE, BE","2016-04-12","0.01",,"51",,
"BE000006447","UCCLE, BE","2016-04-13","0.20",,"47",,
"BE000006447","UCCLE, BE","2016-04-14","0.04",,"49",,"38"
"BE000006447","UCCLE, BE","2016-04-15","0.31",,"52","61","48"
"BE000006447","UCCLE, BE","2016-04-16",,,"49",,"47"
"BE000006447","UCCLE, BE","2016-04-17",,,"44","51",
"BE000006447","UCCLE, BE","2016-04-18","0.00",,"45","54","32"
"BE000006447","UCCLE, BE","2016-04-19","0.00",,"49","56","43"
"BE000006447","UCCLE, BE","2016-04-20","0.00",,"49","60","36"
"BE000006447","UCCLE, BE","2016-04-21","0.00",,"54","68","40"
"BE000006447","UCCLE, BE","2016-04-22","0.00",,"51","56",
"BE000006447","UCCLE, BE","2016-04-23","0.03",,"44","49",
"BE000006447","UCCLE, BE","2016-04-24","0.28",,"39","45","34"
"BE000006447","UCCLE, BE","2016-04-25","0.26",,"40","47","34"
"BE000006447","UCCLE, BE","2016-04-26","0.28",,"38","44","33"
"BE000006447","UCCLE, BE","2016-04-27","0.20",,"40","48",
"BE000006447","UCCLE, BE","2016-04-28","0.02",,"41","49","31"
"BE000006447","UCCLE, BE","2016-04-29","0.08",,"44","48","38"
"BE000006447","UCCLE, BE","2016-04-30","0.08",,"45","51","41"
"BE000006447","UCCLE, BE","2016-05-01","0.00",,"47","57","39"
"BE000006447","UCCLE, BE","2016-05-02","0.00",,"51","63","36"
"BE000006447","UCCLE, BE","2016-05-03","0.12",,"50","58",
"BE000006447","UCCLE, BE","2016-05-04","0.00",,"50","62","38"
"BE000006447","UCCLE, BE","2016-05-05","0.00",,"56","67","42"
"BE000006447","UCCLE, BE","2016-05-06","0.00",,"62","75","49"
"BE000006447","UCCLE, BE","2016-05-07","0.00",,"67","78","55"
"BE000006447","UCCLE, BE","2016-05-08","0.00",,"68","79","54"
"BE000006447","UCCLE, BE","2016-05-09","0.00",,"67",,"56"
"BE000006447","UCCLE, BE","2016-05-10","0.33",,"61","69",
"BE000006447","UCCLE, BE","2016-05-11","0.00",,"65",,"55"
"BE000006447","UCCLE, BE","2016-05-12","0.00",,"64",,"55"
"BE000006447","UCCLE, BE","2016-05-13","0.00",,"62","73",
"BE000006447","UCCLE, BE","2016-05-14","0.00",,"49","54",
"BE000006447","UCCLE, BE","2016-05-15","0.01",,"48","56","39"
"BE000006447","UCCLE, BE","2016-05-16","0.00",,"50","58",
"BE000006447","UCCLE, BE","2016-05-17","0.00",,"55","63","44"
"BE000006447","UCCLE, BE","2016-05-18","0.00",,"56","65","48"
"BE000006447","UCCLE, BE","2016-05-19","0.00",,"55","65","45"
"BE000006447","UCCLE, BE","2016-05-20","0.02",,"57","65","50"
"BE000006447","UCCLE, BE","2016-05-21","0.00",,"64","73","55"
"BE000006447","UCCLE, BE","2016-05-22","0.16",,"60",,
"BE000006447","UCCLE, BE","2016-05-23","0.55",,"53","56","50"
"BE000006447","UCCLE, BE","2016-05-24","0.00",,"52","59",
"BE000006447","UCCLE, BE","2016-05-25","0.00",,"52","63","40"
"BE000006447","UCCLE, BE","2016-05-26","0.00",,"61","71","48"
"BE000006447","UCCLE, BE","2016-05-27","0.01",,"63","73","57"
"BE000006447","UCCLE, BE","2016-05-28","0.24",,"63","73","54"
"BE000006447","UCCLE, BE","2016-05-29","0.12",,"62","65",
"BE000006447","UCCLE, BE","2016-05-30","1.30",,"56",,
"BE000006447","UCCLE, BE","2016-05-31","0.12",,"59",,"55"
"BE000006447","UCCLE, BE","2016-06-01",,,"58",,
"BE000006447","UCCLE, BE","2016-06-02","0.08",,"56","58",
"BE000006447","UCCLE, BE","2016-06-03",,,"57",,"52"
"BE000006447","UCCLE, BE","2016-06-04","0.02",,"57","64","52"
"BE000006447","UCCLE, BE","2016-06-05",,,"64",,"56"
"BE000006447","UCCLE, BE","2016-06-06","0.03",,"67",,"58"
"BE000006447","UCCLE, BE","2016-06-07","1.35",,"67",,
"BE000006447","UCCLE, BE","2016-06-08","0.04",,"63","73",
"BE000006447","UCCLE, BE","2016-06-09",,,"61",,"54"
"BE000006447","UCCLE, BE","2016-06-10","0.00",,"62","73","48"
"BE000006447","UCCLE, BE","2016-06-11",,,"63",,
"BE000006447","UCCLE, BE","2016-06-12","1.18",,"62","69","58"
"BE000006447","UCCLE, BE","2016-06-13","0.20",,"59",,
